scenario,model_type,feature,coef_abs,relative_importance_pct,coef_direction
w3_predict_w3,ridge,5-10,0.0028743862409282115,0.04299299448633046,negative
w3_predict_w3,ridge,11-1,0.002486987860049382,0.03719856915267787,positive
w3_predict_w3,ridge,39_6,0.002053716694458379,0.03071801181904527,negative
w3_predict_w3,ridge,24-6,0.0016436824471613735,0.024585015535444187,positive
w3_predict_w3,ridge,25-4,0.001265199169134434,0.01892393587479085,positive
w3_predict_w3,lasso,51,0.6167288489887085,9.56312265014465,negative
w3_predict_w3,lasso,53-4,0.25751171252231175,3.9930288565838508,negative
w3_predict_w3,lasso,53-12,0.1961361627674602,3.041327130633867,negative
w3_predict_w3,lasso,27-2,0.19064693272072372,2.956210015911768,positive
w3_predict_w3,lasso,1,0.18600031112599652,2.8841585587891574,positive
w3_predict_w3,lasso,30,0.18226367751527794,2.826217559958715,positive
w3_predict_w3,lasso,53-2,0.18074063261406406,2.8026009167355723,positive
w3_predict_w3,lasso,5-6,0.16650148716848778,2.5818058387161433,positive
w3_predict_w3,lasso,5-1,0.15891340402968177,2.4641434821474704,positive
w3_predict_w3,lasso,53-14,0.15131056241563962,2.3462522776676877,positive
w3_predict_w3,lasso,53-5,0.15023310585127705,2.3295450175936723,negative
w3_predict_w3,lasso,53-8,0.12593813004542567,1.952822193949813,negative
w3_predict_w3,lasso,26-13,0.12094794291987997,1.8754433400061084,positive
w3_predict_w3,lasso,59,0.11326278527517387,1.7562757264551379,positive
w3_predict_w3,lasso,24-1,0.1126128378826342,1.7461975103295415,positive
w3_predict_w3,lasso,24-7,0.1101479694126704,1.7079767597786462,positive
w3_predict_w3,lasso,29-6,0.1069356926376764,1.6581665444208735,positive
w3_predict_w3,lasso,26-11,0.10692897625751366,1.6580623988674972,positive
w3_predict_w3,lasso,53-17,0.104891472756818,1.626468456230952,positive
w3_predict_w3,lasso,24-2,0.10435496566903762,1.6181492684849454,negative
w3_predict_w3,lasso,39_13,0.10079027176340752,1.5628744016035552,negative
w3_predict_w3,lasso,25-2,0.09920259334209378,1.538255537905338,positive
w3_predict_w3,lasso,39_1,0.09754894542271707,1.5126137377867166,positive
w3_predict_w3,lasso,48,0.09699322990462361,1.5039967002234005,negative
w3_predict_w3,lasso,32,0.09446477075051006,1.4647898996232365,positive
