student_id,class_before,class_after,class_changed,conversion_stage,class_original
s112084516047,801.0,801,False,numeric_integer,801.0
s113084516004,801.0,801,False,numeric_integer,801.0
s112084516050,803.0,803,False,numeric_integer,803.0
s112084516051,803.0,803,False,numeric_integer,803.0
s112084516052,803.0,803,False,numeric_integer,803.0
s112084516053,803.0,803,False,numeric_integer,803.0
s112084516054,803.0,803,False,numeric_integer,803.0
s112084516055,803.0,803,False,numeric_integer,803.0
s112084516056,803.0,803,False,numeric_integer,803.0
s112084516057,803.0,803,False,numeric_integer,803.0
s112084516058,803.0,803,False,numeric_integer,803.0
s112084516059,803.0,803,False,numeric_integer,803.0
s112084516060,803.0,803,False,numeric_integer,803.0
s112084516061,803.0,803,False,numeric_integer,803.0
s112084516062,803.0,803,False,numeric_integer,803.0
s112084516063,803.0,803,False,numeric_integer,803.0
s112084516064,803.0,803,False,numeric_integer,803.0
s112084516065,803.0,803,False,numeric_integer,803.0
s112084516066,803.0,803,False,numeric_integer,803.0
s112084516067,803.0,803,False,numeric_integer,803.0
s112084516068,803.0,803,False,numeric_integer,803.0
s112084516069,803.0,803,False,numeric_integer,803.0
s112084516070,803.0,803,False,numeric_integer,803.0
s112084516071,803.0,803,False,numeric_integer,803.0
s112084516072,803.0,803,False,numeric_integer,803.0
s112084516073,803.0,803,False,numeric_integer,803.0
s112084516074,803.0,803,False,numeric_integer,803.0
s112084523023,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084523024,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084523025,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084523026,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084523028,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084523029,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s113084523002,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084530045,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112084530049,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112084530050,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112084530054,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112084530055,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112084530058,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112084530059,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112084530061,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112084530062,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s113084530004,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112084530024,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084530026,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084530029,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084530036,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112084530038,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112091503025,803.0,803,False,numeric_integer,803.0
s112091503026,803.0,803,False,numeric_integer,803.0
s112091503027,803.0,803,False,numeric_integer,803.0
s112091503028,803.0,803,False,numeric_integer,803.0
s112091503029,803.0,803,False,numeric_integer,803.0
s112091503030,803.0,803,False,numeric_integer,803.0
s112091503032,803.0,803,False,numeric_integer,803.0
s112091503033,803.0,803,False,numeric_integer,803.0
s112091503034,803.0,803,False,numeric_integer,803.0
s112091503035,803.0,803,False,numeric_integer,803.0
s112091503036,803.0,803,False,numeric_integer,803.0
s112091503037,803.0,803,False,numeric_integer,803.0
s112091503039,803.0,803,False,numeric_integer,803.0
s112091503040,803.0,803,False,numeric_integer,803.0
s112091503041,803.0,803,False,numeric_integer,803.0
s112091503042,803.0,803,False,numeric_integer,803.0
s112091503043,803.0,803,False,numeric_integer,803.0
s112091503044,803.0,803,False,numeric_integer,803.0
s112091503045,803.0,803,False,numeric_integer,803.0
s112091503047,803.0,803,False,numeric_integer,803.0
s112091503048,803.0,803,False,numeric_integer,803.0
s112091503049,803.0,803,False,numeric_integer,803.0
s112091503052,810.0,810,False,numeric_integer,810.0
s112091503054,810.0,810,False,numeric_integer,810.0
s112091503055,810.0,810,False,numeric_integer,810.0
s112091503056,810.0,810,False,numeric_integer,810.0
s112091503057,810.0,810,False,numeric_integer,810.0
s112091503058,810.0,810,False,numeric_integer,810.0
s112091503059,810.0,810,False,numeric_integer,810.0
s112091503060,810.0,810,False,numeric_integer,810.0
s112091503061,810.0,810,False,numeric_integer,810.0
s112091503062,810.0,810,False,numeric_integer,810.0
s112091503063,810.0,810,False,numeric_integer,810.0
s112091503064,810.0,810,False,numeric_integer,810.0
s112091503065,810.0,810,False,numeric_integer,810.0
s112091503066,810.0,810,False,numeric_integer,810.0
s112091503067,810.0,810,False,numeric_integer,810.0
s112091503068,810.0,810,False,numeric_integer,810.0
s112091503069,810.0,810,False,numeric_integer,810.0
s112091503070,810.0,810,False,numeric_integer,810.0
s112091503071,810.0,810,False,numeric_integer,810.0
s112091503072,810.0,810,False,numeric_integer,810.0
s112091503073,810.0,810,False,numeric_integer,810.0
s112091503074,810.0,810,False,numeric_integer,810.0
s112091503075,810.0,810,False,numeric_integer,810.0
s112091503076,810.0,810,False,numeric_integer,810.0
s112104319024,803.0,803,False,numeric_integer,803.0
s112104319025,803.0,803,False,numeric_integer,803.0
s112104319026,803.0,803,False,numeric_integer,803.0
s112104319027,803.0,803,False,numeric_integer,803.0
s112104319028,803.0,803,False,numeric_integer,803.0
s112104319029,803.0,803,False,numeric_integer,803.0
s112104319030,803.0,803,False,numeric_integer,803.0
s112104319031,803.0,803,False,numeric_integer,803.0
s112104319032,803.0,803,False,numeric_integer,803.0
s112104319033,803.0,803,False,numeric_integer,803.0
s112104319035,803.0,803,False,numeric_integer,803.0
s112104319036,803.0,803,False,numeric_integer,803.0
s112104319037,803.0,803,False,numeric_integer,803.0
s112104319039,803.0,803,False,numeric_integer,803.0
s112104319040,803.0,803,False,numeric_integer,803.0
s112104319041,803.0,803,False,numeric_integer,803.0
s112104319042,803.0,803,False,numeric_integer,803.0
s112104319043,803.0,803,False,numeric_integer,803.0
s112104319044,803.0,803,False,numeric_integer,803.0
s112104319045,803.0,803,False,numeric_integer,803.0
s112104319047,803.0,803,False,numeric_integer,803.0
s112104319048,803.0,803,False,numeric_integer,803.0
s112104319049,803.0,803,False,numeric_integer,803.0
s112104319050,803.0,803,False,numeric_integer,803.0
s112104319053,806.0,806,False,numeric_integer,806.0
s112104319055,806.0,806,False,numeric_integer,806.0
s112104319056,806.0,806,False,numeric_integer,806.0
s112104319057,806.0,806,False,numeric_integer,806.0
s112104319058,806.0,806,False,numeric_integer,806.0
s112104319059,806.0,806,False,numeric_integer,806.0
s112104319061,806.0,806,False,numeric_integer,806.0
s112104319063,806.0,806,False,numeric_integer,806.0
s112104319064,806.0,806,False,numeric_integer,806.0
s112104319065,806.0,806,False,numeric_integer,806.0
s112104319066,806.0,806,False,numeric_integer,806.0
s112104319067,806.0,806,False,numeric_integer,806.0
s112104319069,806.0,806,False,numeric_integer,806.0
s112104319071,806.0,806,False,numeric_integer,806.0
s112104319072,806.0,806,False,numeric_integer,806.0
s112104319073,806.0,806,False,numeric_integer,806.0
s112104319074,806.0,806,False,numeric_integer,806.0
s112104319076,806.0,806,False,numeric_integer,806.0
s113104319004,806.0,806,False,numeric_integer,806.0
s112104326025,802.0,802,False,numeric_integer,802.0
s112104326026,802.0,802,False,numeric_integer,802.0
s112104326027,802.0,802,False,numeric_integer,802.0
s112104326028,802.0,802,False,numeric_integer,802.0
s112104326029,802.0,802,False,numeric_integer,802.0
s112104326031,802.0,802,False,numeric_integer,802.0
s112104326032,802.0,802,False,numeric_integer,802.0
s112104326033,802.0,802,False,numeric_integer,802.0
s112104326034,802.0,802,False,numeric_integer,802.0
s112104326035,802.0,802,False,numeric_integer,802.0
s112104326036,802.0,802,False,numeric_integer,802.0
s112104326037,802.0,802,False,numeric_integer,802.0
s112104326038,802.0,802,False,numeric_integer,802.0
s112104326039,802.0,802,False,numeric_integer,802.0
s112104326040,802.0,802,False,numeric_integer,802.0
s112104326042,802.0,802,False,numeric_integer,802.0
s112104326043,802.0,802,False,numeric_integer,802.0
s112104326044,802.0,802,False,numeric_integer,802.0
s112104326045,802.0,802,False,numeric_integer,802.0
s112104326047,802.0,802,False,numeric_integer,802.0
s112104326048,802.0,802,False,numeric_integer,802.0
s112104326049,802.0,802,False,numeric_integer,802.0
s112104326050,802.0,802,False,numeric_integer,802.0
s112104326051,802.0,802,False,numeric_integer,802.0
s112104326055,805.0,805,False,numeric_integer,805.0
s112104326058,805.0,805,False,numeric_integer,805.0
s112104326059,805.0,805,False,numeric_integer,805.0
s112104326060,805.0,805,False,numeric_integer,805.0
s112104326062,805.0,805,False,numeric_integer,805.0
s112104326063,805.0,805,False,numeric_integer,805.0
s112104326064,805.0,805,False,numeric_integer,805.0
s112104326065,805.0,805,False,numeric_integer,805.0
s112104326066,805.0,805,False,numeric_integer,805.0
s112104326067,805.0,805,False,numeric_integer,805.0
s112104326068,805.0,805,False,numeric_integer,805.0
s112104326069,805.0,805,False,numeric_integer,805.0
s112104326070,805.0,805,False,numeric_integer,805.0
s112104326071,805.0,805,False,numeric_integer,805.0
s112104326072,805.0,805,False,numeric_integer,805.0
s112104326073,805.0,805,False,numeric_integer,805.0
s112104326075,805.0,805,False,numeric_integer,805.0
s112104326076,805.0,805,False,numeric_integer,805.0
s112104326077,805.0,805,False,numeric_integer,805.0
s112104326078,805.0,805,False,numeric_integer,805.0
s112104326080,805.0,805,False,numeric_integer,805.0
s113104326003,805.0,805,False,numeric_integer,805.0
s113104326004,805.0,805,False,numeric_integer,805.0
s112104501024,203.0,203,False,numeric_integer,203.0
s112104501026,203.0,203,False,numeric_integer,203.0
s112104501027,203.0,203,False,numeric_integer,203.0
s112104501028,203.0,203,False,numeric_integer,203.0
s112104501029,203.0,203,False,numeric_integer,203.0
s112104501030,203.0,203,False,numeric_integer,203.0
s112104501031,203.0,203,False,numeric_integer,203.0
s112104501032,203.0,203,False,numeric_integer,203.0
s112104501034,203.0,203,False,numeric_integer,203.0
s112104501036,203.0,203,False,numeric_integer,203.0
s112104501038,203.0,203,False,numeric_integer,203.0
s112104501039,203.0,203,False,numeric_integer,203.0
s112104501040,203.0,203,False,numeric_integer,203.0
s112104501041,203.0,203,False,numeric_integer,203.0
s112104501043,203.0,203,False,numeric_integer,203.0
s112104501045,203.0,203,False,numeric_integer,203.0
s112104501046,203.0,203,False,numeric_integer,203.0
s112104501050,205.0,205,False,numeric_integer,205.0
s112104501052,205.0,205,False,numeric_integer,205.0
s112104501053,205.0,205,False,numeric_integer,205.0
s112104501054,205.0,205,False,numeric_integer,205.0
s112104501055,205.0,205,False,numeric_integer,205.0
s112104501056,205.0,205,False,numeric_integer,205.0
s112104501057,205.0,205,False,numeric_integer,205.0
s112104501058,205.0,205,False,numeric_integer,205.0
s112104501059,205.0,205,False,numeric_integer,205.0
s112104501060,205.0,205,False,numeric_integer,205.0
s112104501062,205.0,205,False,numeric_integer,205.0
s112104501063,205.0,205,False,numeric_integer,205.0
s112104501064,205.0,205,False,numeric_integer,205.0
s112104501065,205.0,205,False,numeric_integer,205.0
s112104501066,205.0,205,False,numeric_integer,205.0
s112104501067,205.0,205,False,numeric_integer,205.0
s112104501068,205.0,205,False,numeric_integer,205.0
s112104501069,205.0,205,False,numeric_integer,205.0
s112104501070,205.0,205,False,numeric_integer,205.0
s112104501071,205.0,205,False,numeric_integer,205.0
s112104506025,八年01班,801,,grade_year_class_pattern,八年01班
s112104506026,八年01班,801,,grade_year_class_pattern,八年01班
s112104506027,八年01班,801,,grade_year_class_pattern,八年01班
s112104506028,八年01班,801,,grade_year_class_pattern,八年01班
s112104506029,八年01班,801,,grade_year_class_pattern,八年01班
s112104506030,八年01班,801,,grade_year_class_pattern,八年01班
s112104506031,八年01班,801,,grade_year_class_pattern,八年01班
s112104506032,八年01班,801,,grade_year_class_pattern,八年01班
s112104506033,八年01班,801,,grade_year_class_pattern,八年01班
s112104506034,八年01班,801,,grade_year_class_pattern,八年01班
s112104506035,八年01班,801,,grade_year_class_pattern,八年01班
s112104506036,八年01班,801,,grade_year_class_pattern,八年01班
s112104506037,八年01班,801,,grade_year_class_pattern,八年01班
s112104506038,八年01班,801,,grade_year_class_pattern,八年01班
s112104506039,八年01班,801,,grade_year_class_pattern,八年01班
s112104506040,八年01班,801,,grade_year_class_pattern,八年01班
s112104506042,八年01班,801,,grade_year_class_pattern,八年01班
s112104506045,八年01班,801,,grade_year_class_pattern,八年01班
s112104506046,八年01班,801,,grade_year_class_pattern,八年01班
s112104506049,八年04班,804,,grade_year_class_pattern,八年04班
s112104506050,八年04班,804,,grade_year_class_pattern,八年04班
s112104506052,八年04班,804,,grade_year_class_pattern,八年04班
s112104506053,八年04班,804,,grade_year_class_pattern,八年04班
s112104506054,八年04班,804,,grade_year_class_pattern,八年04班
s112104506055,八年04班,804,,grade_year_class_pattern,八年04班
s112104506056,八年04班,804,,grade_year_class_pattern,八年04班
s112104506057,八年04班,804,,grade_year_class_pattern,八年04班
s112104506058,八年04班,804,,grade_year_class_pattern,八年04班
s112104506059,八年04班,804,,grade_year_class_pattern,八年04班
s112104506060,八年04班,804,,grade_year_class_pattern,八年04班
s112104506063,八年04班,804,,grade_year_class_pattern,八年04班
s112104506064,八年04班,804,,grade_year_class_pattern,八年04班
s112104506065,八年04班,804,,grade_year_class_pattern,八年04班
s112104506066,八年04班,804,,grade_year_class_pattern,八年04班
s112104506067,八年04班,804,,grade_year_class_pattern,八年04班
s112104506068,八年04班,804,,grade_year_class_pattern,八年04班
s112104506069,八年04班,804,,grade_year_class_pattern,八年04班
s112104506070,八年04班,804,,grade_year_class_pattern,八年04班
s112104506071,八年04班,804,,grade_year_class_pattern,八年04班
s112104506072,八年04班,804,,grade_year_class_pattern,八年04班
s112104506073,八年04班,804,,grade_year_class_pattern,八年04班
s113104506003,八年04班,804,,grade_year_class_pattern,八年04班
s113104506004,八年04班,804,,grade_year_class_pattern,八年04班
s112104518025,801.0,801,False,numeric_integer,801.0
s112104518026,801.0,801,False,numeric_integer,801.0
s112104518028,801.0,801,False,numeric_integer,801.0
s112104518030,801.0,801,False,numeric_integer,801.0
s112104518031,801.0,801,False,numeric_integer,801.0
s112104518032,801.0,801,False,numeric_integer,801.0
s112104518033,801.0,801,False,numeric_integer,801.0
s112104518034,801.0,801,False,numeric_integer,801.0
s112104518035,801.0,801,False,numeric_integer,801.0
s112104518037,801.0,801,False,numeric_integer,801.0
s112104518038,801.0,801,False,numeric_integer,801.0
s112104518039,801.0,801,False,numeric_integer,801.0
s112104518040,801.0,801,False,numeric_integer,801.0
s112104518041,801.0,801,False,numeric_integer,801.0
s112104518042,801.0,801,False,numeric_integer,801.0
s112104518043,801.0,801,False,numeric_integer,801.0
s112104518044,801.0,801,False,numeric_integer,801.0
s112104518045,801.0,801,False,numeric_integer,801.0
s112104518048,803.0,803,False,numeric_integer,803.0
s112104518049,803.0,803,False,numeric_integer,803.0
s112104518050,803.0,803,False,numeric_integer,803.0
s112104518053,803.0,803,False,numeric_integer,803.0
s112104518054,803.0,803,False,numeric_integer,803.0
s112104518055,803.0,803,False,numeric_integer,803.0
s112104518057,803.0,803,False,numeric_integer,803.0
s112104518058,803.0,803,False,numeric_integer,803.0
s112104518060,803.0,803,False,numeric_integer,803.0
s112104518061,803.0,803,False,numeric_integer,803.0
s112104518062,803.0,803,False,numeric_integer,803.0
s112104518063,803.0,803,False,numeric_integer,803.0
s112104518064,803.0,803,False,numeric_integer,803.0
s112104518065,803.0,803,False,numeric_integer,803.0
s112104518066,803.0,803,False,numeric_integer,803.0
s112104518067,803.0,803,False,numeric_integer,803.0
s113104518003,803.0,803,False,numeric_integer,803.0
s112104521026,801.0,801,False,numeric_integer,801.0
s112104521027,801.0,801,False,numeric_integer,801.0
s112104521034,801.0,801,False,numeric_integer,801.0
s112104521036,801.0,801,False,numeric_integer,801.0
s112104521037,801.0,801,False,numeric_integer,801.0
s112104521039,801.0,801,False,numeric_integer,801.0
s112104521042,801.0,801,False,numeric_integer,801.0
s112104521048,802.0,802,False,numeric_integer,802.0
s112104521049,802.0,802,False,numeric_integer,802.0
s112104521050,802.0,802,False,numeric_integer,802.0
s112104521051,802.0,802,False,numeric_integer,802.0
s112104521053,802.0,802,False,numeric_integer,802.0
s112104521055,802.0,802,False,numeric_integer,802.0
s112104521056,802.0,802,False,numeric_integer,802.0
s112104521057,802.0,802,False,numeric_integer,802.0
s112104521058,802.0,802,False,numeric_integer,802.0
s112104521059,802.0,802,False,numeric_integer,802.0
s112104521060,802.0,802,False,numeric_integer,802.0
s112104521061,802.0,802,False,numeric_integer,802.0
s112104521062,802.0,802,False,numeric_integer,802.0
s112104521064,802.0,802,False,numeric_integer,802.0
s112104521066,802.0,802,False,numeric_integer,802.0
s112104521067,802.0,802,False,numeric_integer,802.0
s112104521068,802.0,802,False,numeric_integer,802.0
s112104521069,802.0,802,False,numeric_integer,802.0
s113104521005,802.0,802,False,numeric_integer,802.0
s112111321024,801.0,801,False,numeric_integer,801.0
s112111321025,801.0,801,False,numeric_integer,801.0
s112111321026,801.0,801,False,numeric_integer,801.0
s112111321027,801.0,801,False,numeric_integer,801.0
s112111321028,801.0,801,False,numeric_integer,801.0
s112111321030,801.0,801,False,numeric_integer,801.0
s112111321032,801.0,801,False,numeric_integer,801.0
s112111321034,801.0,801,False,numeric_integer,801.0
s112111321035,801.0,801,False,numeric_integer,801.0
s112111321036,801.0,801,False,numeric_integer,801.0
s112111321037,801.0,801,False,numeric_integer,801.0
s112111321038,801.0,801,False,numeric_integer,801.0
s112111321039,801.0,801,False,numeric_integer,801.0
s112111321040,801.0,801,False,numeric_integer,801.0
s112111321041,801.0,801,False,numeric_integer,801.0
s112111321042,801.0,801,False,numeric_integer,801.0
s112111321043,801.0,801,False,numeric_integer,801.0
s112111321047,801.0,801,False,numeric_integer,801.0
s112111321048,801.0,801,False,numeric_integer,801.0
s112111321049,801.0,801,False,numeric_integer,801.0
s112111321050,801.0,801,False,numeric_integer,801.0
s112111321051,801.0,801,False,numeric_integer,801.0
s112111321052,801.0,801,False,numeric_integer,801.0
s112111321054,801.0,801,False,numeric_integer,801.0
s112111321056,801.0,801,False,numeric_integer,801.0
s112111321057,801.0,801,False,numeric_integer,801.0
s112111321058,801.0,801,False,numeric_integer,801.0
s112111321059,801.0,801,False,numeric_integer,801.0
s112111321060,801.0,801,False,numeric_integer,801.0
s112111321061,801.0,801,False,numeric_integer,801.0
s112111321065,803.0,803,False,numeric_integer,803.0
s112111321066,803.0,803,False,numeric_integer,803.0
s112111321070,803.0,803,False,numeric_integer,803.0
s112111321071,803.0,803,False,numeric_integer,803.0
s112111321072,803.0,803,False,numeric_integer,803.0
s112111321074,803.0,803,False,numeric_integer,803.0
s112111321077,803.0,803,False,numeric_integer,803.0
s112111321079,803.0,803,False,numeric_integer,803.0
s112111321080,803.0,803,False,numeric_integer,803.0
s112111321083,803.0,803,False,numeric_integer,803.0
s112111321084,803.0,803,False,numeric_integer,803.0
s112111321085,803.0,803,False,numeric_integer,803.0
s112111321086,803.0,803,False,numeric_integer,803.0
s112111321089,803.0,803,False,numeric_integer,803.0
s112111321091,803.0,803,False,numeric_integer,803.0
s112111321092,803.0,803,False,numeric_integer,803.0
s112111321093,803.0,803,False,numeric_integer,803.0
s112111321094,803.0,803,False,numeric_integer,803.0
s112111321099,803.0,803,False,numeric_integer,803.0
s112111321100,803.0,803,False,numeric_integer,803.0
s113111321003,803.0,803,False,numeric_integer,803.0
s112111323025,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323026,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323027,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323029,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323030,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323031,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323032,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323035,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323036,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323037,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323038,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323039,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323040,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323041,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323042,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323044,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323045,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323046,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323047,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323048,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323049,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323050,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323051,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323052,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323053,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323054,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323055,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323056,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323057,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323058,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323059,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323060,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323061,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323062,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323063,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323064,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323065,國二仁,801,,manual_named_grade8_mapping,國二仁
s112111323069,國二和,803,,manual_named_grade8_mapping,國二和
s112111323070,國二和,803,,manual_named_grade8_mapping,國二和
s112111323071,國二和,803,,manual_named_grade8_mapping,國二和
s112111323072,國二和,803,,manual_named_grade8_mapping,國二和
s112111323073,國二和,803,,manual_named_grade8_mapping,國二和
s112111323074,國二和,803,,manual_named_grade8_mapping,國二和
s112111323075,國二和,803,,manual_named_grade8_mapping,國二和
s112111323077,國二和,803,,manual_named_grade8_mapping,國二和
s112111323078,國二和,803,,manual_named_grade8_mapping,國二和
s112111323079,國二和,803,,manual_named_grade8_mapping,國二和
s112111323080,國二和,803,,manual_named_grade8_mapping,國二和
s112111323081,國二和,803,,manual_named_grade8_mapping,國二和
s112111323082,國二和,803,,manual_named_grade8_mapping,國二和
s112111323083,國二和,803,,manual_named_grade8_mapping,國二和
s112111323084,國二和,803,,manual_named_grade8_mapping,國二和
s112111323085,國二和,803,,manual_named_grade8_mapping,國二和
s112111323086,國二和,803,,manual_named_grade8_mapping,國二和
s112111323087,國二和,803,,manual_named_grade8_mapping,國二和
s112111323088,國二和,803,,manual_named_grade8_mapping,國二和
s112111323089,國二和,803,,manual_named_grade8_mapping,國二和
s112111323091,國二和,803,,manual_named_grade8_mapping,國二和
s112111323092,國二和,803,,manual_named_grade8_mapping,國二和
s112111323093,國二和,803,,manual_named_grade8_mapping,國二和
s112111323094,國二和,803,,manual_named_grade8_mapping,國二和
s112111323095,國二和,803,,manual_named_grade8_mapping,國二和
s112111323096,國二和,803,,manual_named_grade8_mapping,國二和
s112111323097,國二和,803,,manual_named_grade8_mapping,國二和
s112111323098,國二和,803,,manual_named_grade8_mapping,國二和
s112111323100,國二和,803,,manual_named_grade8_mapping,國二和
s112111323102,國二和,803,,manual_named_grade8_mapping,國二和
s112111323105,國二和,803,,manual_named_grade8_mapping,國二和
s112111323106,國二和,803,,manual_named_grade8_mapping,國二和
s112111323107,國二和,803,,manual_named_grade8_mapping,國二和
s113111323003,國二和,803,,manual_named_grade8_mapping,國二和
s113111323004,國二和,803,,manual_named_grade8_mapping,國二和
s112114501024,201.0,201,False,numeric_integer,201.0
s112114501025,201.0,201,False,numeric_integer,201.0
s112114501026,201.0,201,False,numeric_integer,201.0
s112114501027,201.0,201,False,numeric_integer,201.0
s112114501028,201.0,201,False,numeric_integer,201.0
s112114501029,201.0,201,False,numeric_integer,201.0
s112114501030,201.0,201,False,numeric_integer,201.0
s112114501031,201.0,201,False,numeric_integer,201.0
s112114501033,201.0,201,False,numeric_integer,201.0
s112114501037,201.0,201,False,numeric_integer,201.0
s112114501038,201.0,201,False,numeric_integer,201.0
s112114501039,201.0,201,False,numeric_integer,201.0
s112114501044,201.0,201,False,numeric_integer,201.0
s112114501045,201.0,201,False,numeric_integer,201.0
s112114501046,201.0,201,False,numeric_integer,201.0
s112114501048,201.0,201,False,numeric_integer,201.0
s112114501050,201.0,201,False,numeric_integer,201.0
s112114501055,204.0,204,False,numeric_integer,204.0
s112114501056,204.0,204,False,numeric_integer,204.0
s112114501057,204.0,204,False,numeric_integer,204.0
s112114501059,204.0,204,False,numeric_integer,204.0
s112114501060,204.0,204,False,numeric_integer,204.0
s112114501063,204.0,204,False,numeric_integer,204.0
s112114501066,204.0,204,False,numeric_integer,204.0
s112114501067,204.0,204,False,numeric_integer,204.0
s112114501069,204.0,204,False,numeric_integer,204.0
s112114501070,204.0,204,False,numeric_integer,204.0
s112114501071,204.0,204,False,numeric_integer,204.0
s112114501072,204.0,204,False,numeric_integer,204.0
s112114501073,204.0,204,False,numeric_integer,204.0
s112114501074,204.0,204,False,numeric_integer,204.0
s112114501076,204.0,204,False,numeric_integer,204.0
s112114501077,204.0,204,False,numeric_integer,204.0
s112114501078,204.0,204,False,numeric_integer,204.0
s112114501079,204.0,204,False,numeric_integer,204.0
s113114501004,204.0,204,False,numeric_integer,204.0
s112114503054,八年10班,810,,grade_year_class_pattern,八年10班
s112114503055,八年10班,810,,grade_year_class_pattern,八年10班
s112114503056,八年10班,810,,grade_year_class_pattern,八年10班
s112114503057,八年10班,810,,grade_year_class_pattern,八年10班
s112114503058,八年10班,810,,grade_year_class_pattern,八年10班
s112114503059,八年10班,810,,grade_year_class_pattern,八年10班
s112114503060,八年10班,810,,grade_year_class_pattern,八年10班
s112114503061,八年10班,810,,grade_year_class_pattern,八年10班
s112114503062,八年10班,810,,grade_year_class_pattern,八年10班
s112114503063,八年10班,810,,grade_year_class_pattern,八年10班
s112114503065,八年10班,810,,grade_year_class_pattern,八年10班
s112114503066,八年10班,810,,grade_year_class_pattern,八年10班
s112114503067,八年10班,810,,grade_year_class_pattern,八年10班
s112114503068,八年10班,810,,grade_year_class_pattern,八年10班
s112114503069,八年10班,810,,grade_year_class_pattern,八年10班
s112114503070,八年10班,810,,grade_year_class_pattern,八年10班
s112114503071,八年10班,810,,grade_year_class_pattern,八年10班
s112114503075,八年10班,810,,grade_year_class_pattern,八年10班
s112114503077,八年10班,810,,grade_year_class_pattern,八年10班
s112114503078,八年10班,810,,grade_year_class_pattern,八年10班
s112114503079,八年10班,810,,grade_year_class_pattern,八年10班
s112114503080,八年10班,810,,grade_year_class_pattern,八年10班
s112114503081,八年10班,810,,grade_year_class_pattern,八年10班
s112114503082,八年10班,810,,grade_year_class_pattern,八年10班
s112114503024,八年5班,805,,grade_year_class_pattern,八年5班
s112114503025,八年5班,805,,grade_year_class_pattern,八年5班
s112114503027,八年5班,805,,grade_year_class_pattern,八年5班
s112114503029,八年5班,805,,grade_year_class_pattern,八年5班
s112114503030,八年5班,805,,grade_year_class_pattern,八年5班
s112114503031,八年5班,805,,grade_year_class_pattern,八年5班
s112114503032,八年5班,805,,grade_year_class_pattern,八年5班
s112114503033,八年5班,805,,grade_year_class_pattern,八年5班
s112114503034,八年5班,805,,grade_year_class_pattern,八年5班
