wave,nominator_student_id,school_id,class,nominator_seat,nomination_type,nomination_column,nominated_raw,nominated_seat_normalized,reason,candidate_count,candidate_student_ids
W3,s112084503066,84503,8.0,11,online_friend,8-1_3,19.0,19,ambiguous_duplicate_seat,2,s112084503040;s112084503073
W3,s112084503066,84503,8.0,11,online_friend,8-1_4,22.0,22,ambiguous_duplicate_seat,2,s112084503043;s112084503076
W3,s112084503066,84503,8.0,11,online_enemy,8-2_0,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503066,84503,8.0,11,online_enemy,8-2_1,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503066,84503,8.0,11,offline_friend,8-3_0,6.0,6,ambiguous_duplicate_seat,2,s112084503029;s112084503061
W3,s112084503066,84503,8.0,11,offline_friend,8-3_2,28.0,28,ambiguous_duplicate_seat,2,s112084503050;s112084503082
W3,s112084503066,84503,8.0,11,offline_friend,8-3_4,22.0,22,ambiguous_duplicate_seat,2,s112084503043;s112084503076
W3,s112084503066,84503,8.0,11,offline_enemy,8-4_0,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503066,84503,8.0,11,offline_enemy,8-4_1,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112124521056,124521,205.0,2,online_enemy,8-2_2,23.0,23,ambiguous_duplicate_seat,2,s112124521076;s112124521077
W3,s112124521056,124521,205.0,2,offline_enemy,8-4_4,23.0,23,ambiguous_duplicate_seat,2,s112124521076;s112124521077
W3,s112084503068,84503,8.0,13,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503068,84503,8.0,13,online_enemy,8-2_0,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503068,84503,8.0,13,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503068,84503,8.0,13,offline_enemy,8-4_0,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503057,84503,8.0,2,online_friend,8-1_0,15.0,15,ambiguous_duplicate_seat,2,s112084503038;s112084503070
W3,s112084503057,84503,8.0,2,online_friend,8-1_1,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503057,84503,8.0,2,online_friend,8-1_2,22.0,22,ambiguous_duplicate_seat,2,s112084503043;s112084503076
W3,s112084503057,84503,8.0,2,online_friend,8-1_3,19.0,19,ambiguous_duplicate_seat,2,s112084503040;s112084503073
W3,s112084503057,84503,8.0,2,online_friend,8-1_4,3.0,3,ambiguous_duplicate_seat,2,s112084503026;s112084503058
W3,s112084503057,84503,8.0,2,online_enemy,8-2_1,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503057,84503,8.0,2,online_enemy,8-2_2,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503057,84503,8.0,2,online_enemy,8-2_4,7.0,7,ambiguous_duplicate_seat,2,s112084503030;s112084503062
W3,s112084503057,84503,8.0,2,offline_friend,8-3_0,15.0,15,ambiguous_duplicate_seat,2,s112084503038;s112084503070
W3,s112084503057,84503,8.0,2,offline_friend,8-3_1,3.0,3,ambiguous_duplicate_seat,2,s112084503026;s112084503058
W3,s112084503057,84503,8.0,2,offline_friend,8-3_2,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503057,84503,8.0,2,offline_enemy,8-4_2,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503057,84503,8.0,2,offline_enemy,8-4_3,7.0,7,ambiguous_duplicate_seat,2,s112084503030;s112084503062
W3,s112084503057,84503,8.0,2,offline_enemy,8-4_4,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503064,84503,8.0,9,online_friend,8-1_0,2.0,2,ambiguous_duplicate_seat,2,s112084503025;s112084503057
W3,s112084503064,84503,8.0,9,online_friend,8-1_1,15.0,15,ambiguous_duplicate_seat,2,s112084503038;s112084503070
W3,s112084503064,84503,8.0,9,online_friend,8-1_2,7.0,7,ambiguous_duplicate_seat,2,s112084503030;s112084503062
W3,s112084503064,84503,8.0,9,online_friend,8-1_4,3.0,3,ambiguous_duplicate_seat,2,s112084503026;s112084503058
W3,s112084503064,84503,8.0,9,online_enemy,8-2_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503064,84503,8.0,9,online_enemy,8-2_1,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503064,84503,8.0,9,online_enemy,8-2_2,23.0,23,ambiguous_duplicate_seat,2,s112084503044;s112084503077
W3,s112084503064,84503,8.0,9,online_enemy,8-2_3,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503064,84503,8.0,9,online_enemy,8-2_4,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503064,84503,8.0,9,offline_friend,8-3_0,2.0,2,ambiguous_duplicate_seat,2,s112084503025;s112084503057
W3,s112084503064,84503,8.0,9,offline_friend,8-3_1,7.0,7,ambiguous_duplicate_seat,2,s112084503030;s112084503062
W3,s112084503064,84503,8.0,9,offline_friend,8-3_2,15.0,15,ambiguous_duplicate_seat,2,s112084503038;s112084503070
W3,s112084503064,84503,8.0,9,offline_friend,8-3_3,22.0,22,ambiguous_duplicate_seat,2,s112084503043;s112084503076
W3,s112084503064,84503,8.0,9,offline_enemy,8-4_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503064,84503,8.0,9,offline_enemy,8-4_1,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503064,84503,8.0,9,offline_enemy,8-4_2,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503064,84503,8.0,9,offline_enemy,8-4_3,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503064,84503,8.0,9,offline_enemy,8-4_4,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s113034506002,34506,八年8班,16,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112034506033;s112034506024
W3,s112084503058,84503,8.0,3,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503058,84503,8.0,3,online_friend,8-1_3,15.0,15,ambiguous_duplicate_seat,2,s112084503038;s112084503070
W3,s112084503058,84503,8.0,3,online_friend,8-1_4,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503058,84503,8.0,3,online_enemy,8-2_0,30.0,30,ambiguous_duplicate_seat,3,s113084503004;s113084503005;s112084503085
W3,s112084503058,84503,8.0,3,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503058,84503,8.0,3,offline_friend,8-3_1,2.0,2,ambiguous_duplicate_seat,2,s112084503025;s112084503057
W3,s112084503058,84503,8.0,3,offline_friend,8-3_2,4.0,4,ambiguous_duplicate_seat,2,s112084503027;s112084503059
W3,s112084503058,84503,8.0,3,offline_friend,8-3_4,15.0,15,ambiguous_duplicate_seat,2,s112084503038;s112084503070
W3,s112084503058,84503,8.0,3,offline_enemy,8-4_0,30.0,30,ambiguous_duplicate_seat,3,s113084503004;s113084503005;s112084503085
W3,s112084503065,84503,8.0,10,online_friend,8-1_0,11.0,11,ambiguous_duplicate_seat,2,s112084503034;s112084503066
W3,s112084503065,84503,8.0,10,online_friend,8-1_1,4.0,4,ambiguous_duplicate_seat,2,s112084503027;s112084503059
W3,s112084503065,84503,8.0,10,online_friend,8-1_2,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503065,84503,8.0,10,online_friend,8-1_3,6.0,6,ambiguous_duplicate_seat,2,s112084503029;s112084503061
W3,s112084503065,84503,8.0,10,online_friend,8-1_4,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503065,84503,8.0,10,online_enemy,8-2_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503065,84503,8.0,10,online_enemy,8-2_1,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503065,84503,8.0,10,offline_friend,8-3_0,11.0,11,ambiguous_duplicate_seat,2,s112084503034;s112084503066
W3,s112084503065,84503,8.0,10,offline_friend,8-3_1,4.0,4,ambiguous_duplicate_seat,2,s112084503027;s112084503059
W3,s112084503065,84503,8.0,10,offline_friend,8-3_2,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503065,84503,8.0,10,offline_friend,8-3_3,6.0,6,ambiguous_duplicate_seat,2,s112084503029;s112084503061
W3,s112084503065,84503,8.0,10,offline_enemy,8-4_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503065,84503,8.0,10,offline_enemy,8-4_1,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503056,84503,8.0,1,online_friend,8-1_0,4.0,4,ambiguous_duplicate_seat,2,s112084503027;s112084503059
W3,s112084503056,84503,8.0,1,online_friend,8-1_1,3.0,3,ambiguous_duplicate_seat,2,s112084503026;s112084503058
W3,s112084503056,84503,8.0,1,online_enemy,8-2_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503056,84503,8.0,1,online_enemy,8-2_1,23.0,23,ambiguous_duplicate_seat,2,s112084503044;s112084503077
W3,s112084503056,84503,8.0,1,online_enemy,8-2_2,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503056,84503,8.0,1,offline_friend,8-3_0,4.0,4,ambiguous_duplicate_seat,2,s112084503027;s112084503059
W3,s112084503056,84503,8.0,1,offline_friend,8-3_1,3.0,3,ambiguous_duplicate_seat,2,s112084503026;s112084503058
W3,s112084503056,84503,8.0,1,offline_enemy,8-4_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503056,84503,8.0,1,offline_enemy,8-4_1,23.0,23,ambiguous_duplicate_seat,2,s112084503044;s112084503077
W3,s112084503056,84503,8.0,1,offline_enemy,8-4_2,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112124521062,124521,205.0,8,online_enemy,8-2_3,23.0,23,ambiguous_duplicate_seat,2,s112124521076;s112124521077
W3,s112124521062,124521,205.0,8,offline_enemy,8-4_4,23.0,23,ambiguous_duplicate_seat,2,s112124521076;s112124521077
W3,s112124521066,124521,205.0,12,online_enemy,8-2_0,23.0,23,ambiguous_duplicate_seat,2,s112124521076;s112124521077
W3,s112124521066,124521,205.0,12,offline_enemy,8-4_0,23.0,23,ambiguous_duplicate_seat,2,s112124521076;s112124521077
W3,s112124521059,124521,205.0,5,online_enemy,8-2_4,23.0,23,ambiguous_duplicate_seat,2,s112124521076;s112124521077
W3,s112124521067,124521,205.0,13,online_enemy,8-2_3,23.0,23,ambiguous_duplicate_seat,2,s112124521076;s112124521077
W3,s112124521067,124521,205.0,13,offline_enemy,8-4_3,23.0,23,ambiguous_duplicate_seat,2,s112124521076;s112124521077
W3,s112084503061,84503,8.0,6,online_friend,8-1_1,11.0,11,ambiguous_duplicate_seat,2,s112084503034;s112084503066
W3,s112084503061,84503,8.0,6,online_friend,8-1_2,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503061,84503,8.0,6,online_friend,8-1_4,4.0,4,ambiguous_duplicate_seat,2,s112084503027;s112084503059
W3,s112084503061,84503,8.0,6,online_enemy,8-2_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503061,84503,8.0,6,online_enemy,8-2_1,22.0,22,ambiguous_duplicate_seat,2,s112084503043;s112084503076
W3,s112084503061,84503,8.0,6,online_enemy,8-2_2,23.0,23,ambiguous_duplicate_seat,2,s112084503044;s112084503077
W3,s112084503061,84503,8.0,6,online_enemy,8-2_3,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503061,84503,8.0,6,online_enemy,8-2_4,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503061,84503,8.0,6,offline_friend,8-3_1,11.0,11,ambiguous_duplicate_seat,2,s112084503034;s112084503066
W3,s112084503061,84503,8.0,6,offline_friend,8-3_3,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503061,84503,8.0,6,offline_friend,8-3_4,7.0,7,ambiguous_duplicate_seat,2,s112084503030;s112084503062
W3,s112084503061,84503,8.0,6,offline_enemy,8-4_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503061,84503,8.0,6,offline_enemy,8-4_1,22.0,22,ambiguous_duplicate_seat,2,s112084503043;s112084503076
W3,s112084503061,84503,8.0,6,offline_enemy,8-4_3,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503061,84503,8.0,6,offline_enemy,8-4_4,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112034506029,34506,八年8班,6,online_friend,8-1_4,1.0,1,ambiguous_duplicate_seat,2,s112034506033;s112034506024
W3,s112034506029,34506,八年8班,6,offline_friend,8-3_4,1.0,1,ambiguous_duplicate_seat,2,s112034506033;s112034506024
W3,s112034506031,34506,八年8班,8,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112034506033;s112034506024
W3,s112034506031,34506,八年8班,8,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112034506033;s112034506024
W3,s112034506026,34506,八年8班,3,online_friend,8-1_4,1.0,1,ambiguous_duplicate_seat,2,s112034506033;s112034506024
W3,s112034506026,34506,八年8班,3,offline_friend,8-3_4,1.0,1,ambiguous_duplicate_seat,2,s112034506033;s112034506024
W3,s112084503063,84503,8.0,8,online_friend,8-1_0,7.0,7,ambiguous_duplicate_seat,2,s112084503030;s112084503062
W3,s112084503063,84503,8.0,8,online_friend,8-1_1,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503063,84503,8.0,8,online_enemy,8-2_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503063,84503,8.0,8,offline_friend,8-3_1,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503063,84503,8.0,8,offline_friend,8-3_2,7.0,7,ambiguous_duplicate_seat,2,s112084503030;s112084503062
W3,s112084503063,84503,8.0,8,offline_enemy,8-4_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503059,84503,8.0,4,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503059,84503,8.0,4,online_friend,8-1_2,15.0,15,ambiguous_duplicate_seat,2,s112084503038;s112084503070
W3,s112084503059,84503,8.0,4,online_enemy,8-2_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503059,84503,8.0,4,online_enemy,8-2_1,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503059,84503,8.0,4,offline_friend,8-3_1,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503059,84503,8.0,4,offline_friend,8-3_3,3.0,3,ambiguous_duplicate_seat,2,s112084503026;s112084503058
W3,s112084503059,84503,8.0,4,offline_enemy,8-4_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503059,84503,8.0,4,offline_enemy,8-4_1,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503062,84503,8.0,7,online_friend,8-1_0,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503062,84503,8.0,7,online_friend,8-1_2,1.0,1,ambiguous_duplicate_seat,2,s112084503024;s112084503056
W3,s112084503062,84503,8.0,7,online_friend,8-1_3,2.0,2,ambiguous_duplicate_seat,2,s112084503025;s112084503057
W3,s112084503062,84503,8.0,7,online_enemy,8-2_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503062,84503,8.0,7,online_enemy,8-2_2,6.0,6,ambiguous_duplicate_seat,2,s112084503029;s112084503061
W3,s112084503062,84503,8.0,7,online_enemy,8-2_3,8.0,8,ambiguous_duplicate_seat,2,s112084503031;s112084503063
W3,s112084503062,84503,8.0,7,online_enemy,8-2_4,4.0,4,ambiguous_duplicate_seat,2,s112084503027;s112084503059
W3,s112084503062,84503,8.0,7,offline_friend,8-3_0,2.0,2,ambiguous_duplicate_seat,2,s112084503025;s112084503057
W3,s112084503062,84503,8.0,7,offline_friend,8-3_1,9.0,9,ambiguous_duplicate_seat,2,s112084503032;s112084503064
W3,s112084503062,84503,8.0,7,offline_friend,8-3_2,22.0,22,ambiguous_duplicate_seat,2,s112084503043;s112084503076
W3,s112084503062,84503,8.0,7,offline_friend,8-3_3,15.0,15,ambiguous_duplicate_seat,2,s112084503038;s112084503070
W3,s112084503062,84503,8.0,7,offline_enemy,8-4_0,29.0,29,ambiguous_duplicate_seat,2,s112084503053;s112084503083
W3,s112084503062,84503,8.0,7,offline_enemy,8-4_1,23.0,23,ambiguous_duplicate_seat,2,s112084503044;s112084503077
W3,s112034506027,34506,八年8班,4,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112034506033;s112034506024
W3,s112034506027,34506,八年8班,4,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112034506033;s112034506024
W3,s112034563032,34563,802.0,9,online_enemy,8-2_2,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563031,34563,802.0,8,online_enemy,8-2_0,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563031,34563,802.0,8,offline_enemy,8-4_0,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563025,34563,802.0,2,online_friend,8-1_1,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563025,34563,802.0,2,offline_friend,8-3_1,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563033,34563,802.0,3,online_friend,8-1_0,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563033,34563,802.0,3,offline_friend,8-3_0,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563035,34563,802.0,13,online_friend,8-1_1,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563035,34563,802.0,13,offline_friend,8-3_1,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563034,34563,802.0,12,online_friend,8-1_0,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563034,34563,802.0,12,offline_friend,8-3_0,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112034563029,34563,802.0,6,online_friend,8-1_4,3.0,3,ambiguous_duplicate_seat,2,s112034563026;s112034563033
W3,s112201310072,201310,國二4,4,online_enemy,8-2_3,9.0,9,ambiguous_duplicate_seat,2,s112201310081;s112201310077
W3,s112201310097,201310,國二4,29,offline_enemy,8-4_0,9.0,9,ambiguous_duplicate_seat,2,s112201310081;s112201310077
W3,s112201310099,201310,國二4,31,offline_friend,8-3_0,9.0,9,ambiguous_duplicate_seat,2,s112201310081;s112201310077
W3,s112201310060,201310,國二1,28,online_friend,8-1_0,28.0,28,ambiguous_duplicate_seat,2,s112201310051;s112201310060
W3,s112201310060,201310,國二1,28,offline_friend,8-3_0,28.0,28,ambiguous_duplicate_seat,2,s112201310051;s112201310060
W3,s112201310108,201310,國二4,30,online_enemy,8-2_0,9.0,9,ambiguous_duplicate_seat,2,s112201310081;s112201310077
W3,s112201310108,201310,國二4,30,offline_enemy,8-4_1,9.0,9,ambiguous_duplicate_seat,2,s112201310081;s112201310077
W3,s112064538043,64538,八年五班,20,online_enemy,8-2_3,10.0,10,ambiguous_duplicate_seat,2,s112064538033;s112064538047
W3,s112064538048,64538,八年五班,25,online_enemy,8-2_3,10.0,10,ambiguous_duplicate_seat,2,s112064538033;s112064538047
W3,s112064538047,64538,八年五班,10,online_friend,8-1_0,10.0,10,ambiguous_duplicate_seat,2,s112064538033;s112064538047
W3,s112064538047,64538,八年五班,10,offline_friend,8-3_0,10.0,10,ambiguous_duplicate_seat,2,s112064538033;s112064538047
W3,s112064538040,64538,八年五班,17,online_enemy,8-2_0,10.0,10,ambiguous_duplicate_seat,2,s112064538033;s112064538047
W3,s112064538040,64538,八年五班,17,offline_enemy,8-4_0,10.0,10,ambiguous_duplicate_seat,2,s112064538033;s112064538047
W3,s112074323051,74323,208.0,9,online_friend,8-1_0,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323051,74323,208.0,9,online_friend,8-1_1,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323051,74323,208.0,9,online_friend,8-1_2,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323051,74323,208.0,9,online_friend,8-1_3,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323051,74323,208.0,9,online_friend,8-1_4,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323051,74323,208.0,9,offline_friend,8-3_0,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323051,74323,208.0,9,offline_friend,8-3_1,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323051,74323,208.0,9,offline_friend,8-3_2,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323051,74323,208.0,9,offline_friend,8-3_3,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323051,74323,208.0,9,offline_friend,8-3_4,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323052,74323,208.0,2,online_enemy,8-2_0,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323052,74323,208.0,2,online_enemy,8-2_1,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323052,74323,208.0,2,online_enemy,8-2_2,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323052,74323,208.0,2,online_enemy,8-2_3,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323052,74323,208.0,2,online_enemy,8-2_4,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323057,74323,208.0,7,online_enemy,8-2_1,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323057,74323,208.0,7,offline_enemy,8-4_1,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323054,74323,208.0,4,online_enemy,8-2_2,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323054,74323,208.0,4,offline_enemy,8-4_2,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323063,74323,208.0,13,online_enemy,8-2_1,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074323063,74323,208.0,13,offline_enemy,8-4_1,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112074511058,74511,八年四班,5,offline_friend,8-3_1,1.0,1,ambiguous_duplicate_seat,2,s112074511063;s112074511054
W3,s112074511068,74511,八年四班,15,online_enemy,8-2_1,1.0,1,ambiguous_duplicate_seat,2,s112074511063;s112074511054
W3,s112074511068,74511,八年四班,15,offline_enemy,8-4_4,1.0,1,ambiguous_duplicate_seat,2,s112074511063;s112074511054
W3,s112074511082,74511,八年四班,29,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112074511063;s112074511054
W3,s112074511082,74511,八年四班,29,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112074511063;s112074511054
W3,s112074323065,74323,208.0,15,offline_enemy,8-4_2,9.0,9,ambiguous_duplicate_seat,2,s112074323051;s112074323059
W3,s112540301035,540301,201.0,12,offline_enemy,8-4_0,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,online_friend,8-1_1,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,online_friend,8-1_3,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,online_friend,8-1_4,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,online_enemy,8-2_0,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,online_enemy,8-2_1,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,online_enemy,8-2_2,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,online_enemy,8-2_3,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_friend,8-3_1,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_friend,8-3_2,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_friend,8-3_3,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_friend,8-3_4,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_enemy,8-4_0,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_enemy,8-4_1,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_enemy,8-4_2,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_enemy,8-4_3,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301026,540301,201.0,1,offline_enemy,8-4_4,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301029,540301,201.0,6,online_enemy,8-2_0,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301028,540301,201.0,5,online_friend,8-1_3,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301028,540301,201.0,5,offline_friend,8-3_4,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301033,540301,201.0,10,online_friend,8-1_3,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301034,540301,201.0,11,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112540301034,540301,201.0,11,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112540301026;s112540301024
W3,s112333505048,333505,8.0,36,online_friend,8-1_0,33.0,33,ambiguous_duplicate_seat,2,s112333505075;s112333505045
W3,s112333505048,333505,8.0,36,online_enemy,8-2_0,1.0,1,ambiguous_duplicate_seat,2,s112333505024;s112333505054
W3,s112333505048,333505,8.0,36,offline_friend,8-3_0,33.0,33,ambiguous_duplicate_seat,2,s112333505075;s112333505045
