school_id,class_name,seat_no,in_Online_Like,in_Online_Dislike,in_Offline_Like,in_Offline_Dislike
413508,808,19,0,0,1,1
413508,808,20,0,0,1,1
413508,808,26,1,1,1,1
413508,808,29,1,0,1,0
413508,808,32,1,1,1,1
413508,808,33,0,0,1,1
413508,808,35,1,1,1,1
413508,808,37,1,1,1,1
413508,817,1,1,0,1,0
413508,817,3,1,0,1,0
413508,817,7,1,0,1,0
413508,817,11,1,1,0,1
413508,817,29,1,0,1,0
413508,817,32,1,1,1,1
413508,817,35,1,1,1,1
413508,817,36,1,1,1,1
413508,817,41,1,1,1,1
421302,801,6,1,1,1,1
421302,801,12,1,0,1,0
421302,801,21,1,0,1,0
421302,801,22,0,1,0,1
421302,801,30,1,1,1,1
421302,801,35,0,0,0,1
421302,801,50,0,0,0,1
421302,801,51,0,0,0,1
421302,801,52,0,0,0,1
421302,801,58,0,0,0,1
421302,803,1,1,1,1,1
421302,803,7,1,0,1,0
421302,803,10,1,1,1,1
421302,803,11,1,1,1,1
421302,803,13,1,1,1,1
421302,803,14,1,0,1,0
421302,803,15,1,1,1,1
421302,803,16,1,1,1,1
421302,803,19,0,1,0,1
421302,803,20,1,0,1,0
421302,803,22,1,0,0,0
421302,803,23,1,1,1,0
421302,803,24,1,1,1,1
421302,803,25,0,1,0,0
421302,803,26,1,0,0,1
421302,803,27,1,1,1,1
421302,803,28,1,1,1,1
423505,813,2,1,0,1,0
423505,813,3,1,1,1,1
423505,813,5,1,0,1,0
423505,813,9,1,1,1,1
423505,813,10,0,1,0,1
423505,813,12,1,1,1,0
423505,813,13,0,1,0,1
423505,813,15,1,1,1,1
423505,813,27,1,0,1,0
423505,813,29,1,1,1,1
423505,813,31,0,1,0,1
423505,813,33,1,0,1,0
423505,813,37,1,0,1,0
423505,813,38,1,0,1,0
423505,813,56,0,1,0,1
423505,813,57,0,1,0,1
423505,813,58,0,1,0,1
423505,813,59,0,1,0,1
423505,813,60,0,1,0,1
423505,826,5,1,1,1,0
423505,826,7,0,1,0,1
423505,826,8,1,1,1,1
423505,826,11,1,1,1,1
423505,826,15,1,1,1,1
423505,826,32,0,1,0,1
423505,826,60,1,0,0,0
533503,801,1,1,0,1,0
533503,801,2,1,0,1,0
533503,801,4,1,0,1,0
533503,801,7,0,1,0,1
533503,801,9,1,0,1,0
533503,801,12,0,1,0,1
533503,801,13,1,1,1,1
533503,801,15,1,1,1,1
533503,801,17,0,1,0,1
533503,802,3,1,0,0,1
533503,802,14,1,1,1,0
533503,802,18,0,1,0,1
533503,802,42,0,0,1,0
533503,802,58,0,0,1,0
533503,802,59,0,0,1,0
533503,802,60,0,0,1,0
533504,201,1,1,1,1,1
533504,201,7,1,0,0,1
533504,201,8,1,1,1,1
533504,201,14,1,0,1,0
533504,201,28,1,0,1,0
533504,201,29,1,0,1,0
533504,201,30,1,1,1,1
533504,201,40,0,1,0,0
533504,209,16,1,0,1,0
533504,209,17,1,0,1,0
533504,209,23,1,1,1,1
533504,209,25,0,1,0,1
533504,209,30,1,1,1,1
533506,202,4,1,1,1,1
533506,202,11,1,0,1,0
533506,202,12,1,1,1,1
533506,202,16,1,0,1,0
533506,202,21,1,0,1,0
533506,202,25,1,1,1,1
533506,202,60,0,0,1,0
533506,206,1,1,1,1,1
533506,206,14,1,1,1,1
533506,206,17,1,1,1,1
533506,206,22,0,1,0,1
533506,206,23,0,1,0,1
533506,206,24,1,1,1,1
540301,201,2,1,0,1,0
540301,201,8,1,1,1,1
540301,201,14,1,0,1,1
540301,201,15,1,1,1,0
540301,201,17,1,1,1,1
540301,201,28,0,1,0,1
540301,201,34,0,0,0,1
540301,201,45,0,0,0,1
540301,201,46,0,0,0,1
540301,201,47,0,0,1,0
540301,201,55,0,0,1,0
540301,201,56,0,0,1,0
540301,201,57,0,1,0,0
540301,201,58,0,1,1,0
540301,201,59,1,1,0,0
540301,201,60,1,1,1,0
540301,203,4,1,1,1,1
540301,203,5,1,1,1,1
540301,203,6,1,1,1,1
540301,203,7,1,1,1,1
540301,203,11,1,1,1,1
540301,203,13,1,1,1,1
540301,203,18,1,1,1,1
540301,203,23,1,1,1,1
543501,203,14,1,1,1,1
543501,203,22,1,1,1,1
543501,203,28,0,1,0,1
543501,203,42,0,1,0,1
543501,203,59,0,0,0,1
543501,203,60,0,1,0,0
543501,213,15,0,1,0,1
543501,213,21,0,1,0,1
543501,213,60,1,0,0,0
551301,國中201,3,1,0,1,0
551301,國中201,5,1,0,0,0
551301,國中201,9,1,1,1,1
551301,國中201,10,1,0,1,0
551301,國中201,12,1,0,1,1
551301,國中201,16,1,0,1,1
551301,國中201,19,1,1,1,0
551301,國中201,21,1,0,1,0
551301,國中201,23,1,1,0,1
551301,國中201,24,1,1,1,1
551301,國中201,25,1,0,1,0
551301,國中201,27,1,0,1,0
551301,國中201,29,1,0,1,0
551301,國中201,35,1,0,0,0
551301,國中201,42,0,1,0,1
551301,國中201,43,0,1,0,1
551301,國中201,47,0,1,0,1
551301,國中201,53,0,0,1,0
551301,國中203,1,1,1,1,1
551301,國中203,2,1,0,1,0
551301,國中203,4,1,0,1,0
551301,國中203,5,1,0,1,0
551301,國中203,7,1,0,1,0
551301,國中203,8,1,0,1,0
551301,國中203,9,1,0,1,0
551301,國中203,14,1,0,1,0
551301,國中203,16,1,0,1,0
551301,國中203,18,0,0,1,0
551301,國中203,22,0,1,0,1
551301,國中203,23,1,1,0,1
551301,國中203,24,1,1,0,1
551301,國中203,26,1,1,0,0
551301,國中203,30,1,0,1,0
551301,國中203,31,0,1,0,0
551301,國中203,32,1,0,1,1
551301,國中203,34,0,0,0,1
581302,204,1,1,1,1,1
581302,204,4,1,0,1,0
581302,204,7,1,0,1,0
581302,204,36,0,1,1,1
581302,209,4,0,1,0,1
581302,209,5,0,1,0,1
581302,209,6,0,0,1,1
581302,209,7,0,1,0,1
581302,209,8,1,0,1,0
581302,209,10,1,0,1,0
581302,209,11,1,1,1,1
581302,209,12,0,0,0,1
581302,209,15,1,0,1,0
581302,209,18,1,0,1,0
581302,209,19,1,1,1,1
581302,209,21,1,0,1,1
581302,209,22,0,1,0,1
581302,209,24,1,0,1,0
581302,209,25,1,0,0,0
581302,209,26,1,0,1,0
581302,209,27,0,1,0,1
581302,209,28,1,0,1,0
581302,209,29,1,1,1,0
581302,209,30,0,1,0,1
581302,209,32,0,1,0,1
581302,209,33,1,0,1,0
581302,209,34,0,1,1,1
583501,8,1,0,1,0,0
583501,8,8,1,1,1,1
583501,8,60,1,0,0,0
593504,201,1,1,1,1,1
593504,201,3,0,1,1,1
593504,201,5,1,1,1,1
593504,201,6,1,1,1,1
593504,201,10,0,1,0,1
593504,201,11,0,1,1,1
593504,201,12,1,1,1,0
593504,201,14,1,0,1,0
593504,201,15,1,0,1,0
593504,201,18,1,1,1,0
593504,201,23,1,0,1,0
593504,201,28,1,1,1,1
593504,201,42,0,1,0,0
593504,201,44,0,0,0,1
593504,201,48,0,0,0,1
593504,201,51,0,1,0,0
593504,201,52,0,0,0,1
593504,201,56,0,1,0,0
593504,201,57,0,1,0,1
593504,206,18,1,0,1,0
613503,806,8,1,1,1,1
613503,806,13,1,1,1,1
613503,806,17,1,1,1,1
613503,806,19,0,1,1,1
613503,806,23,0,1,0,1
613503,806,60,0,1,0,0
613503,815,1,1,1,1,0
613503,815,60,0,0,0,1
714502,801,14,0,1,0,1
714502,801,19,1,1,1,1
714502,801,21,1,0,1,1
714502,801,22,1,1,1,1
714502,803,1,1,1,0,1
714502,803,3,1,0,1,0
714502,803,5,1,0,1,0
714502,803,6,1,0,1,0
714502,803,12,1,0,1,0
714502,803,14,1,0,1,0
714502,803,17,1,1,1,1
714502,803,18,1,1,1,1
714502,803,20,1,0,0,0
714502,803,22,1,0,1,0
714502,803,23,1,1,1,1
