scenario,model_type,feature,coef_abs,relative_importance_pct,coef_direction
w3_predict_w3,lasso,30,0.09950696869993692,2.029877532562261,positive
w3_predict_w3,lasso,53-16,0.09778243899882554,1.99469824672673,positive
w3_predict_w3,lasso,53-8,0.09640649544820803,1.9666298919575813,negative
w3_predict_w3,lasso,53-17,0.09607003823641164,1.9597663833629868,negative
w3_predict_w3,lasso,39-2,0.09504500993041212,1.9388564716676258,positive
w3_predict_w3,lasso,34,0.09055699113543135,1.8473038031794495,positive
w3_predict_w3,lasso,5-5,0.0876322415370053,1.7876408109711532,positive
w3_predict_w3,lasso,25-2,0.08652407800447014,1.7650349946500759,negative
w3_predict_w3,lasso,24-3,0.0844750342754766,1.7232358334148066,positive
w3_predict_w3,lasso,5-6,0.08253091347400594,1.683577031754469,positive
w3_predict_w3,lasso,39-5,0.08133608390646584,1.6592032846081315,negative
w3_predict_w3,lasso,53-11,0.07566203548258808,1.5434563820064544,positive
w3_predict_w3,lasso,29-6,0.07126004322720265,1.4536585990525293,positive
w3_predict_w3,lasso,59,0.06970378418713591,1.4219119254119683,positive
w3_predict_w3,lasso,27-4,0.06838412268318084,1.3949916878400301,negative
w3_predict_w3,lasso,28-2,0.06344025835505411,1.2941400665434122,positive
w3_predict_w3,lasso,5-9,0.06313869066220235,1.2879882814748473,negative
w3_predict_w3,lasso,53-19,0.06253125249104059,1.2755969373089915,negative
w3_predict_w3,lasso,11-6,0.06199569666531826,1.2646719463031375,negative
w3_predict_w3,lasso,28-1,0.059505680552129646,1.2138772348380422,negative
w3_predict_w3,lasso,27-6,0.05850830208291472,1.1935313618547563,positive
w3_predict_w3,lasso,26-4,0.05812600009949411,1.185732649694811,negative
w3_predict_w3,lasso,53-13,0.05802372165157964,1.1836462357863242,positive
w3_predict_w3,lasso,48,0.05664682728863116,1.155558485063168,negative
w3_predict_w3,lasso,53-7,0.05388866844107843,1.0992938359734339,positive
w3_predict_w3,lasso,26-14,0.05185757578852384,1.0578608650384498,positive
w3_predict_w3,lasso,32,0.05129393359732565,1.04636293041874,positive
w3_predict_w3,lasso,53-10,0.04943025738786726,1.0083451461873851,positive
w3_predict_w3,lasso,24-1,0.04383946880021331,0.8942966901681292,positive
w3_predict_w3,lasso,29-8,0.04334017671574061,0.8841114559307811,negative
w3_predict_w3,lasso,5-3,0.04280097457144879,0.8731120823943622,negative
w3_predict_w3,lasso,29-4,0.042431453942568045,0.8655741015656508,positive
w3_predict_w3,lasso,53-1,0.03685614514716871,0.7518414232543975,negative
w3_predict_w3,lasso,28-3,0.036311477555415694,0.7407305581395311,negative
w3_predict_w3,lasso,4-5,0.0355038367287918,0.7242552098321428,negative
w3_predict_w3,lasso,25-7,0.033967843880468175,0.6929219533404252,positive
w3_predict_w3,lasso,24-2,0.031161962162279892,0.6356837886853179,negative
w3_predict_w3,lasso,4-2,0.028208404977282355,0.5754331404212417,positive
w3_predict_w3,lasso,29-2,0.026440429564058777,0.5393675902762367,positive
w3_predict_w3,lasso,29-7,0.02568611503581455,0.5239800638208235,positive
w3_predict_w3,lasso,39-8,0.024554549393625585,0.5008968596622767,negative
w3_predict_w3,lasso,25-5,0.023458733862617667,0.47854293455243496,negative
w3_predict_w3,lasso,26-6,0.023411402951229576,0.4775774147011359,negative
w3_predict_w3,lasso,25-8,0.022942178854242788,0.4680055478796024,positive
w3_predict_w3,lasso,11-3,0.021403623446626663,0.4366200168426779,negative
w3_predict_w3,lasso,53-9,0.0200800571508997,0.40962012405472165,positive
w3_predict_w3,lasso,3,0.019510685715776847,0.39800531658004334,positive
w3_predict_w3,lasso,11-8,0.01920420426199362,0.3917532939799218,positive
w3_predict_w3,lasso,27-1,0.019199806740337767,0.39166358739429474,negative
w3_predict_w3,lasso,39-13,0.018809288002623513,0.38369725878347005,negative
w3_predict_w3,lasso,26-3,0.01795497797744475,0.36626988913680364,negative
w3_predict_w3,lasso,39-6,0.01753698452059671,0.35774309410024246,positive
w3_predict_w3,lasso,36,0.017413213759502204,0.35521825096195453,positive
w3_predict_w3,lasso,11-5,0.017261965486921063,0.35213288443574553,negative
w3_predict_w3,lasso,26-11,0.016846204046010414,0.3436516210746321,positive
w3_predict_w3,lasso,25-9,0.016389184411194305,0.3343287173546877,positive
w3_predict_w3,lasso,25-6,0.015278186878465173,0.3116650892703121,negative
w3_predict_w3,lasso,53-6,0.01405864169024223,0.28678715951462724,positive
w3_predict_w3,lasso,5-2,0.01194109667791746,0.24359061659039233,negative
w3_predict_w3,lasso,5-8,0.010899041373707574,0.2223333651904276,positive
w3_predict_w3,lasso,25-4,0.010681643364577213,0.21789858700229692,negative
w3_predict_w3,lasso,25-1,0.008542434101761346,0.17426010743878712,positive
w3_predict_w3,lasso,11-7,0.008416822537915631,0.17169771311996,negative
w3_predict_w3,lasso,28-4,0.007858773327582077,0.1603138716772962,positive
w3_predict_w3,lasso,24-4,0.0069545556423845165,0.14186841818084026,positive
w3_predict_w3,lasso,4-4,0.006057118515081817,0.1235612836615257,negative
w3_predict_w3,lasso,26-2,0.006018371489339799,0.122770869502247,negative
w3_predict_w3,lasso,24-6,0.004211222499783542,0.08590620384295469,negative
w3_predict_w3,lasso,5-7,0.00205982853694153,0.042019164312768933,positive
w3_predict_w3,lasso,27-2,0.001612791803490599,0.032899905296866025,positive
w3_predict_w3,lasso,25-0,0.0009710745254075278,0.019809289613799186,negative
w3_predict_w3,lasso,26-7,0.0009133830593100844,0.01863242117552013,positive
w3_predict_w3,lasso,29-5,0.0007118587483821252,0.014521456120888582,positive
w3_predict_w3,lasso,39-1,0.0,0.0,positive
w3_predict_w3,lasso,39-11,0.0,0.0,positive
w3_predict_w3,lasso,26-8,0.0,0.0,positive
w3_predict_w3,lasso,26-5,0.0,0.0,positive
w3_predict_w3,lasso,26-1,0.0,0.0,positive
w3_predict_w3,lasso,29-9,0.0,0.0,positive
w3_predict_w3,lasso,29-3,0.0,0.0,positive
w3_predict_w3,lasso,4-1,0.0,0.0,positive
w3_predict_w3,lasso,4-6,0.0,0.0,positive
w3_predict_w3,lasso,29-1,0.0,0.0,positive
w3_predict_w3,lasso,4-3,0.0,0.0,positive
w3_predict_w3,lasso,5-10,0.0,0.0,positive
w3_predict_w3,lasso,39-9,0.0,0.0,positive
w3_predict_w3,lasso,39-7,0.0,0.0,positive
w3_predict_w3,lasso,39-4,0.0,0.0,positive
w3_predict_w3,lasso,39-10,0.0,0.0,positive
w3_predict_w3,lasso,39-12,0.0,0.0,positive
w3_predict_w3,lasso,5-4,0.0,0.0,positive
w3_predict_w3,lasso,39-3,0.0,0.0,positive
w3_predict_w3,lasso,26-9,0.0,0.0,positive
w3_predict_w3,lasso,26-10,0.0,0.0,positive
w3_predict_w3,lasso,26-12,0.0,0.0,positive
w3_predict_w3,lasso,26-15,0.0,0.0,positive
w3_predict_w3,lasso,11-4,0.0,0.0,positive
w3_predict_w3,lasso,11-1,0.0,0.0,positive
w3_predict_w3,lasso,11-2,0.0,0.0,positive
w3_predict_w3,lasso,25-3,0.0,0.0,positive
w3_predict_w3,lasso,27-5,0.0,0.0,positive
w3_predict_w3,lasso,53-3,0.0,0.0,positive
w3_predict_w3,lasso,27-3,0.0,0.0,positive
w3_predict_w3,lasso,53-20,0.0,0.0,positive
w3_predict_w3,lasso,53-18,0.0,0.0,positive
w3_predict_w3,lasso,53-14,0.0,0.0,positive
w3_predict_w3,lasso,24-5,0.0,0.0,positive
w2_predict_w3,ridge,v55_8,0.11758272478676837,4.120221334070683,positive
w2_predict_w3,ridge,v55_2,0.11044570310004363,3.8701326491155146,positive
w2_predict_w3,ridge,v55_7,0.1030259910298265,3.610138198231599,positive
w2_predict_w3,ridge,v55_1,0.08602465569847796,3.0143936731158267,positive
w2_predict_w3,ridge,v55_10,0.07940809619446988,2.7825425259681467,positive
w2_predict_w3,ridge,v1,0.07662352579555907,2.684968274439106,negative
w2_predict_w3,ridge,v55_14,0.07498422781841037,2.627525563270475,positive
w2_predict_w3,ridge,v55_3,0.06484625529391488,2.272280430489293,positive
w2_predict_w3,ridge,v55_13,0.05805690264772141,2.03437443138862,positive
w2_predict_w3,ridge,v55_9,0.05288615357088505,1.8531859898199918,positive
w2_predict_w3,ridge,v25_6,0.05127596243848059,1.7967632128542819,negative
w2_predict_w3,ridge,v23_1,0.04998004348793901,1.7513528609770752,positive
w2_predict_w3,ridge,v54_2,0.048860607269553664,1.7121266481342705,positive
w2_predict_w3,ridge,v6_2,0.04729573792986746,1.6572919940632689,negative
w2_predict_w3,ridge,v27_1,0.0453239910365939,1.5881999260763608,positive
w2_predict_w3,ridge,v55_6,0.044998340323496776,1.5767887853837863,positive
w2_predict_w3,ridge,v54_1,0.04155280543213355,1.4560536485477906,positive
w2_predict_w3,ridge,v19_2,0.03868501204445513,1.355563176677478,negative
w2_predict_w3,ridge,v26_5,0.03698213980360532,1.2958927569906595,positive
w2_predict_w3,ridge,v54_16,0.03665490803039479,1.2844262143024132,negative
w2_predict_w3,ridge,v23_2,0.03627770202863641,1.2712085225147562,positive
w2_predict_w3,ridge,v22_4,0.030984762515902427,1.0857384006081554,positive
w2_predict_w3,ridge,v25_4,0.03076494903193338,1.0780359068293448,negative
w2_predict_w3,ridge,v25_1,0.030727339366241148,1.076718024910607,positive
w2_predict_w3,ridge,v26_6,0.029861079733957723,1.0463633837483874,positive
w2_predict_w3,ridge,v5_3,0.029394837353894136,1.0300257643857678,negative
w2_predict_w3,ridge,v6_7,0.029281127667907796,1.0260412583714615,positive
w2_predict_w3,ridge,v19_7,0.02923542478700775,1.0244397817493271,negative
w2_predict_w3,ridge,v25_5,0.028666561507792374,1.004506219030458,negative
w2_predict_w3,ridge,v22_3,0.028638627612280185,1.003527386192201,positive
w2_predict_w3,ridge,v40,0.02794297703925229,0.9791510644387644,positive
w2_predict_w3,ridge,v5_5,0.02781812140914466,0.9747759929154501,negative
w2_predict_w3,ridge,v6_6,0.02774460501284376,0.9721999016997357,positive
w2_predict_w3,ridge,v34,0.0273936703370543,0.9599027845792144,positive
w2_predict_w3,ridge,v49,0.027011199183852662,0.9465005963925928,negative
w2_predict_w3,ridge,v42_09,0.02528264895492566,0.885930393217311,positive
w2_predict_w3,ridge,v19_3,0.024888209345187276,0.8721088178286321,negative
w2_predict_w3,ridge,v28_6,0.024767676943645855,0.8678852367440948,positive
w2_predict_w3,ridge,v55_12,0.024109440423459423,0.84481994243105,positive
w2_predict_w3,ridge,v25_13,0.024101038076652995,0.8445255154339644,positive
w2_predict_w3,ridge,v42_11,0.02321719888237446,0.813554868081148,positive
w2_predict_w3,ridge,v54_20,0.022731860995802225,0.7965481222508054,negative
w2_predict_w3,ridge,v36,0.02242894641301218,0.7859336792816023,positive
w2_predict_w3,ridge,v42_13,0.02225613930674995,0.7798783380127903,negative
w2_predict_w3,ridge,v23_7,0.02129953357645338,0.7463578753307951,negative
w2_predict_w3,ridge,v54_9,0.02119102667755474,0.7425556804033788,positive
w2_predict_w3,ridge,v42_06,0.02087591765026426,0.7315139313781291,positive
w2_predict_w3,ridge,v6_4,0.02087204647373366,0.7313782813142423,negative
w2_predict_w3,ridge,v6_3,0.02085663812022355,0.7308383565338769,positive
w2_predict_w3,ridge,v54_5,0.020310015204100928,0.7116841193380247,negative
w2_predict_w3,ridge,v42_04,0.02003360249250538,0.7019983295811568,positive
w2_predict_w3,ridge,v54_4,0.01976574412615152,0.6926122930051046,negative
w2_predict_w3,ridge,v22_5,0.019260629756803118,0.6749125585882582,negative
w2_predict_w3,ridge,v23_8,0.019063374621235245,0.6680005328693813,positive
w2_predict_w3,ridge,v42_14,0.018369654937817212,0.6436918715021004,negative
w2_predict_w3,ridge,v55_5,0.01784686983906032,0.6253729362933904,positive
w2_predict_w3,ridge,v6_8,0.01760344774790336,0.6168431722911712,positive
w2_predict_w3,ridge,v42_01,0.017523245189090108,0.6140327909662898,positive
w2_predict_w3,ridge,v19_6,0.017402732604133282,0.6098099042755487,negative
w2_predict_w3,ridge,v38,0.017394160078386275,0.6095095140308615,positive
w2_predict_w3,ridge,v55_4,0.017325273624629194,0.6070956608316512,positive
w2_predict_w3,ridge,v27_2,0.01707861479447849,0.5984524781186561,positive
w2_predict_w3,ridge,v54_12,0.016865032627246968,0.5909683361785861,negative
w2_predict_w3,ridge,v42_03,0.01670762254488445,0.5854525226887727,negative
w2_predict_w3,ridge,v25_12,0.015992598031240857,0.5603973178460511,positive
w2_predict_w3,ridge,v23_5,0.015986806545077184,0.5601943781294318,negative
w2_predict_w3,ridge,v28_8,0.014316132768768567,0.5016522262282727,positive
w2_predict_w3,ridge,v54_6,0.013682806476849906,0.47945981229907286,negative
w2_predict_w3,ridge,v23_3,0.013671395556795012,0.4790599617569391,negative
w2_predict_w3,ridge,v54_17,0.013216544988150497,0.4631215233499206,positive
w2_predict_w3,ridge,v54_3,0.013209714649754534,0.4628821811673934,positive
w2_predict_w3,ridge,v26_2,0.013206585910012317,0.46277254686305136,positive
w2_predict_w3,ridge,v42_12,0.012782121955334229,0.44789888710750303,positive
w2_predict_w3,ridge,v42_07,0.012772098749965046,0.44754766353556447,negative
w2_predict_w3,ridge,v25_8,0.01243872974532591,0.43586606585594817,positive
w2_predict_w3,ridge,v26_4,0.012357469114881255,0.43301860859736474,positive
w2_predict_w3,ridge,v25_10,0.012206832967148473,0.42774016084327193,positive
w2_predict_w3,ridge,v25_15,0.012135088147856452,0.4252261475339861,negative
w2_predict_w3,ridge,v54_18,0.011941728512856404,0.4184506242186345,positive
w2_predict_w3,ridge,v25_14,0.011822043097964509,0.41425672242983885,positive
w2_predict_w3,ridge,v25_11,0.011648820655590548,0.4081868273504102,positive
w2_predict_w3,ridge,v55_11,0.011605524892242147,0.40666969863829316,positive
w2_predict_w3,ridge,v54_15,0.011436393072100504,0.4007431432290566,negative
w2_predict_w3,ridge,v54_10,0.011264167949729084,0.3947081952828808,negative
w2_predict_w3,ridge,v42_05,0.011150698812939563,0.3907321183633623,negative
w2_predict_w3,ridge,v28_5,0.01104326476628375,0.3869675172976908,positive
w2_predict_w3,ridge,v6_10,0.01102080373777748,0.3861804594283947,negative
w2_predict_w3,ridge,v42_10,0.010829160202500654,0.3794650700375106,positive
w2_predict_w3,ridge,v28_4,0.010483230578712432,0.3673433351601805,positive
w2_predict_w3,ridge,v25_9,0.010195749832679804,0.35726970993091145,negative
w2_predict_w3,ridge,v54_8,0.010051671448725086,0.3522210530603959,negative
w2_predict_w3,ridge,v6_1,0.009783344492406023,0.34281859660314884,positive
w2_predict_w3,ridge,v22_6,0.00968312547012236,0.33930681751789904,negative
w2_predict_w3,ridge,v22_1,0.008799478203075037,0.30834289549547506,negative
w2_predict_w3,ridge,v5_2,0.008612706382707436,0.3017982160769862,negative
w2_predict_w3,ridge,v19_10,0.008393313040779015,0.2941104445135544,positive
w2_predict_w3,ridge,v27_4,0.008207876233378236,0.2876125453420545,negative
w2_predict_w3,ridge,v28_9,0.008074536884569756,0.2829401954655902,positive
w2_predict_w3,ridge,v42_02,0.007720909560569605,0.27054872514290457,positive
w2_predict_w3,ridge,v19_1,0.007592471195094982,0.2660481108349662,negative
w2_predict_w3,ridge,v23_4,0.00756057894915842,0.26493057326864816,negative
w2_predict_w3,ridge,v2,0.0074784545572670275,0.26205284890793007,positive
w2_predict_w3,ridge,v25_3,0.007081707025880814,0.24815040153718065,negative
w2_predict_w3,ridge,v25_2,0.006910706592409235,0.24215836796760126,negative
w2_predict_w3,ridge,v54_19,0.00676864994591707,0.23718055488676829,positive
w2_predict_w3,ridge,v25_7,0.006748425146540364,0.2364718568189159,positive
w2_predict_w3,ridge,v22_2,0.0066328728149057685,0.23242278257892138,positive
w2_predict_w3,ridge,v6_5,0.006271896518564574,0.21977379659925494,positive
w2_predict_w3,ridge,v26_3,0.006178309635724987,0.21649441459850519,positive
w2_predict_w3,ridge,v42_08,0.00602652428416056,0.21117569754334856,negative
w2_predict_w3,ridge,v19_8,0.0060000432549089195,0.21024777465443253,negative
w2_predict_w3,ridge,v3,0.005740758293087697,0.20116215911663268,negative
w2_predict_w3,ridge,v23_6,0.0057265119923966094,0.20066295387925234,negative
w2_predict_w3,ridge,v28_2,0.005432633537475599,0.19036514625670323,positive
w2_predict_w3,ridge,v54_11,0.005349177999765045,0.18744077715788426,negative
w2_predict_w3,ridge,v54_7,0.0052287073472237116,0.1832193598227242,positive
w2_predict_w3,ridge,v28_1,0.004909250841719944,0.17202527062576753,positive
w2_predict_w3,ridge,v5_4,0.004881187584748782,0.17104190482704348,negative
w2_predict_w3,ridge,v19_9,0.004231034430523844,0.1482598600895296,negative
w2_predict_w3,ridge,v28_10,0.004104556018673535,0.14382792460113156,positive
w2_predict_w3,ridge,v5_1,0.0035412536757877524,0.12408922289219501,positive
w2_predict_w3,ridge,v6_9,0.003509608385480922,0.12298033890875686,positive
w2_predict_w3,ridge,v54_14,0.003360497574008566,0.11775534052839845,negative
w2_predict_w3,ridge,v5_6,0.0031870249071446273,0.1116766773218169,positive
w2_predict_w3,ridge,v19_5,0.003164117657850229,0.11087398341062529,positive
w2_predict_w3,ridge,v28_3,0.0029275522580382,0.1025844850257557,positive
w2_predict_w3,ridge,v28_7,0.002311243554116115,0.08098838513201538,negative
w2_predict_w3,ridge,v54_13,0.0015836108024185342,0.05549137447547805,negative
w2_predict_w3,ridge,v19_4,0.0013076331822460018,0.04582083077594234,negative
w2_predict_w3,ridge,v23_9,0.001214332364216021,0.04255147278453243,negative
w2_predict_w3,ridge,v27_3,0.0004148287929930653,0.014536033639094186,negative
w2_predict_w3,ridge,v26_1,1.1574591196510835e-05,0.0004055857496710879,positive
w2_predict_w3,lasso,v55_8,0.20296320895856917,11.209206150714838,positive
w2_predict_w3,lasso,v55_7,0.16449504127209552,9.084694895446054,positive
w2_predict_w3,lasso,v55_2,0.16253623179318188,8.976514209045892,positive
w2_predict_w3,lasso,v55_14,0.12963398145058597,7.159396176644906,positive
w2_predict_w3,lasso,v55_1,0.10141163344990997,5.600738731189516,positive
w2_predict_w3,lasso,v1,0.10110568174100039,5.583841699481513,negative
w2_predict_w3,lasso,v55_10,0.09787406796472709,5.40536686552709,positive
w2_predict_w3,lasso,v27_1,0.08742024734439927,4.828025627195723,positive
w2_predict_w3,lasso,v25_6,0.07534781796337367,4.161292230703722,negative
w2_predict_w3,lasso,v55_3,0.07340421574280774,4.0539514073244565,positive
w2_predict_w3,lasso,v6_2,0.0706411697588981,3.9013545293165315,negative
w2_predict_w3,lasso,v23_1,0.052635951059815174,2.90696638763158,positive
w2_predict_w3,lasso,v19_2,0.04902050817967772,2.7072935268331113,negative
w2_predict_w3,lasso,v26_5,0.046928265681682374,2.5917436318661684,positive
w2_predict_w3,lasso,v55_9,0.04394545081620941,2.4270094078259468,positive
w2_predict_w3,lasso,v25_13,0.031211329916805173,1.7237322619729478,positive
w2_predict_w3,lasso,v54_16,0.029714708666379056,1.6410772024099538,negative
w2_predict_w3,lasso,v54_2,0.029591540916206558,1.6342749217902919,positive
w2_predict_w3,lasso,v28_6,0.02743269094845757,1.5150464445646374,positive
w2_predict_w3,lasso,v6_6,0.026349806915237684,1.4552411703577393,positive
w2_predict_w3,lasso,v42_14,0.025618690364064185,1.4148632310043252,negative
w2_predict_w3,lasso,v34,0.02515935583013277,1.3894952073639877,positive
w2_predict_w3,lasso,v55_13,0.022563980012847408,1.2461583793555668,positive
w2_predict_w3,lasso,v19_7,0.01951286553224256,1.0776521196348097,negative
w2_predict_w3,lasso,v5_3,0.01912186968296225,1.0560582893975694,negative
w2_predict_w3,lasso,v40,0.016708858513382902,0.9227930548628036,positive
w2_predict_w3,lasso,v36,0.011269257368851971,0.6223759944528151,positive
w2_predict_w3,lasso,v23_2,0.010942256110519069,0.6043164429951671,positive
w2_predict_w3,lasso,v22_4,0.009852793621814064,0.544147855338189,positive
w2_predict_w3,lasso,v5_5,0.009368069782368035,0.5173776368813766,negative
w2_predict_w3,lasso,v54_1,0.0079457292344549,0.4388249351386016,positive
w2_predict_w3,lasso,v19_3,0.007838357276750904,0.4328950209690064,negative
w2_predict_w3,lasso,v25_12,0.0059605774870002785,0.3291894238957096,positive
w2_predict_w3,lasso,v26_6,0.005818190774447853,0.3213257227731652,positive
w2_predict_w3,lasso,v42_11,0.005513094815731232,0.3044759522430654,positive
w2_predict_w3,lasso,v25_1,0.0038256703490144165,0.21128325585122876,positive
w2_predict_w3,lasso,v55_4,0.0,0.0,positive
w2_predict_w3,lasso,v6_3,0.0,0.0,positive
w2_predict_w3,lasso,v6_1,0.0,0.0,positive
w2_predict_w3,lasso,v42_13,0.0,0.0,positive
w2_predict_w3,lasso,v42_12,0.0,0.0,positive
w2_predict_w3,lasso,v42_08,0.0,0.0,positive
w2_predict_w3,lasso,v42_09,0.0,0.0,positive
w2_predict_w3,lasso,v6_9,0.0,0.0,positive
w2_predict_w3,lasso,v5_2,0.0,0.0,positive
w2_predict_w3,lasso,v5_1,0.0,0.0,positive
w2_predict_w3,lasso,v6_10,0.0,0.0,positive
w2_predict_w3,lasso,v5_4,0.0,0.0,positive
w2_predict_w3,lasso,v5_6,0.0,0.0,positive
w2_predict_w3,lasso,v6_5,0.0,0.0,positive
w2_predict_w3,lasso,v6_7,0.0,0.0,positive
w2_predict_w3,lasso,v6_8,0.0,0.0,positive
w2_predict_w3,lasso,v6_4,0.0,0.0,positive
w2_predict_w3,lasso,v42_02,0.0,0.0,positive
w2_predict_w3,lasso,v27_4,0.0,0.0,positive
w2_predict_w3,lasso,v42_03,0.0,0.0,positive
w2_predict_w3,lasso,v42_07,0.0,0.0,positive
w2_predict_w3,lasso,v42_04,0.0,0.0,positive
w2_predict_w3,lasso,v42_05,0.0,0.0,positive
w2_predict_w3,lasso,v42_06,0.0,0.0,positive
w2_predict_w3,lasso,v42_10,0.0,0.0,positive
w2_predict_w3,lasso,v42_01,0.0,0.0,positive
w2_predict_w3,lasso,v55_12,0.0,0.0,positive
w2_predict_w3,lasso,v27_2,0.0,0.0,positive
w2_predict_w3,lasso,v27_3,0.0,0.0,positive
w2_predict_w3,lasso,v55_11,0.0,0.0,positive
w2_predict_w3,lasso,v55_6,0.0,0.0,positive
w2_predict_w3,lasso,v55_5,0.0,0.0,positive
w2_predict_w3,lasso,v25_7,0.0,0.0,positive
w2_predict_w3,lasso,v25_5,0.0,0.0,positive
w2_predict_w3,lasso,v25_4,0.0,0.0,positive
w2_predict_w3,lasso,v25_3,0.0,0.0,positive
w2_predict_w3,lasso,v28_10,0.0,0.0,positive
w2_predict_w3,lasso,v25_2,0.0,0.0,positive
w2_predict_w3,lasso,v28_8,0.0,0.0,positive
w2_predict_w3,lasso,v28_9,0.0,0.0,positive
w2_predict_w3,lasso,v28_3,0.0,0.0,positive
w2_predict_w3,lasso,v28_4,0.0,0.0,positive
w2_predict_w3,lasso,v28_7,0.0,0.0,positive
w2_predict_w3,lasso,v28_5,0.0,0.0,positive
w2_predict_w3,lasso,v28_2,0.0,0.0,positive
w2_predict_w3,lasso,v49,0.0,0.0,positive
w2_predict_w3,lasso,v38,0.0,0.0,positive
w2_predict_w3,lasso,v28_1,0.0,0.0,positive
w2_predict_w3,lasso,v19_6,0.0,0.0,positive
w2_predict_w3,lasso,v19_5,0.0,0.0,positive
w2_predict_w3,lasso,v19_4,0.0,0.0,positive
w2_predict_w3,lasso,v19_1,0.0,0.0,positive
w2_predict_w3,lasso,v19_10,0.0,0.0,positive
w2_predict_w3,lasso,v19_9,0.0,0.0,positive
w2_predict_w3,lasso,v3,0.0,0.0,positive
w2_predict_w3,lasso,v19_8,0.0,0.0,positive
w2_predict_w3,lasso,v23_3,0.0,0.0,positive
w2_predict_w3,lasso,v23_4,0.0,0.0,positive
w2_predict_w3,lasso,v25_10,0.0,0.0,positive
w2_predict_w3,lasso,v25_11,0.0,0.0,positive
w2_predict_w3,lasso,v25_15,0.0,0.0,positive
w2_predict_w3,lasso,v25_14,0.0,0.0,positive
w2_predict_w3,lasso,v25_8,0.0,0.0,positive
w2_predict_w3,lasso,v25_9,0.0,0.0,positive
w2_predict_w3,lasso,v26_1,0.0,0.0,positive
w2_predict_w3,lasso,v23_9,0.0,0.0,positive
w2_predict_w3,lasso,v23_8,0.0,0.0,positive
w2_predict_w3,lasso,v23_7,0.0,0.0,positive
w2_predict_w3,lasso,v23_5,0.0,0.0,positive
w2_predict_w3,lasso,v23_6,0.0,0.0,positive
w2_predict_w3,lasso,v26_4,0.0,0.0,positive
w2_predict_w3,lasso,v26_3,0.0,0.0,positive
w2_predict_w3,lasso,v54_4,0.0,0.0,positive
w2_predict_w3,lasso,v54_5,0.0,0.0,positive
w2_predict_w3,lasso,v54_6,0.0,0.0,positive
w2_predict_w3,lasso,v54_7,0.0,0.0,positive
w2_predict_w3,lasso,v54_8,0.0,0.0,positive
w2_predict_w3,lasso,v54_9,0.0,0.0,positive
w2_predict_w3,lasso,v26_2,0.0,0.0,positive
w2_predict_w3,lasso,v54_3,0.0,0.0,positive
w2_predict_w3,lasso,v54_11,0.0,0.0,positive
w2_predict_w3,lasso,v54_10,0.0,0.0,positive
w2_predict_w3,lasso,v54_14,0.0,0.0,positive
w2_predict_w3,lasso,v54_12,0.0,0.0,positive
w2_predict_w3,lasso,v54_15,0.0,0.0,positive
w2_predict_w3,lasso,v54_17,0.0,0.0,positive
w2_predict_w3,lasso,v54_18,0.0,0.0,positive
w2_predict_w3,lasso,v54_13,0.0,0.0,positive
w2_predict_w3,lasso,v54_19,0.0,0.0,positive
w2_predict_w3,lasso,v54_20,0.0,0.0,positive
w2_predict_w3,lasso,v22_2,0.0,0.0,positive
w2_predict_w3,lasso,v22_1,0.0,0.0,positive
w2_predict_w3,lasso,v22_3,0.0,0.0,positive
w2_predict_w3,lasso,v22_5,0.0,0.0,positive
w2_predict_w3,lasso,v22_6,0.0,0.0,positive
w2_predict_w3,lasso,v2,0.0,0.0,positive
